0	2.5	1.5
0	2.5	1.5
0	0.5	1.5
0	1.5	1.5
180	0.5	1.5
0	0	1.5
180	0.5	1.5
0	0.5	1.5
0	1.5	1.5
0	2.5	1.5
180	1.5	1.5
0	0	1.5
0	0.5	1.5
0	0.5	1.5
0	0	1.5
180	0.5	1.5
180	0.5	1.5
0	2.5	1.5
0	0	1.5
0	1.5	1.5
180	1.5	1.5
180	1.5	1.5
0	0	1.5
0	1.5	1.5
0	2.5	1.5
180	1.5	1.5
180	1.5	1.5
0	0.5	1.5
0	1.5	1.5
180	0.5	1.5
